sample_id,sample_date,lat,lon,chip_path,chip_image_path,chip_status,chip_reason,s2_item_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,chip_nodata_ratio,chip_size,chip_overlap_stride_pixels,chip_offset_x_px,chip_offset_y_px,chip_overlap_candidates,chip_bands
FI_00000533,2023-06-07,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000546,2023-09-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000546.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000546.png,ok,,S2B_MSIL2A_20230906T093549_R036_T35VNH_20241029T123722,2023-09-06,1,25.755775,54.5450230268766,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000547,2023-09-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000547.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000547.png,ok,,S2B_MSIL2A_20230906T093549_R036_T35VNH_20241029T123722,2023-09-06,1,25.755775,54.5450230268766,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000548,2023-09-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000548.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000548.png,ok,,S2B_MSIL2A_20230906T093549_R036_T35VNH_20241029T123722,2023-09-06,1,25.755775,54.5450230268766,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000549,2023-09-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000549.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000549.png,ok,,S2B_MSIL2A_20230906T093549_R036_T35VNH_20241029T123722,2023-09-06,1,25.755775,54.5450230268766,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000550,2023-09-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000550.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000550.png,ok,,S2B_MSIL2A_20230906T093549_R036_T35VNH_20241029T123722,2023-09-06,1,25.755775,54.5450230268766,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000551,2023-09-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000551.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000551.png,ok,,S2B_MSIL2A_20230906T093549_R036_T35VNH_20241029T123722,2023-09-06,1,25.755775,54.5450230268766,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000552,2023-10-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000553,2023-10-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000554,2023-10-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000555,2023-10-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000556,2023-10-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000557,2023-10-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000558,2023-11-01,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000559,2023-11-01,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000560,2023-11-01,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000561,2023-11-01,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000562,2023-11-01,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000563,2023-11-01,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000564,2023-12-12,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000565,2023-12-12,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000566,2023-12-12,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000567,2023-12-12,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000568,2023-12-12,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000569,2023-12-12,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000576,2024-02-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000577,2024-02-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000578,2024-02-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000579,2024-02-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000580,2024-02-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000581,2024-02-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000582,2024-03-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000582.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000582.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000583,2024-03-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000583.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000583.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000584,2024-03-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000584.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000584.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000585,2024-03-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000585.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000585.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000586,2024-03-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000586.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000586.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000587,2024-03-05,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000587.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000587.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000588,2024-04-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000589,2024-04-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000590,2024-04-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000591,2024-04-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000592,2024-04-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000593,2024-04-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000594,2024-05-07,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000594.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000594.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000595,2024-05-07,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000595.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000595.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000596,2024-05-07,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000596.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000596.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000597,2024-05-07,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000597.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000597.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000598,2024-05-07,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000598.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000598.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000599,2024-05-07,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000599.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000599.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000600,2024-06-04,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000600.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000600.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000601,2024-06-04,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000601.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000601.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000602,2024-06-04,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000602.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000602.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000603,2024-06-04,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000603.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000603.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000604,2024-06-04,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000604.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000604.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000605,2024-06-04,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000605.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000605.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000606,2024-07-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000607,2024-07-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000608,2024-07-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000609,2024-07-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000610,2024-07-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000611,2024-07-02,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000618,2024-09-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000619,2024-09-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000620,2024-09-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000621,2024-09-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000622,2024-09-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000623,2024-09-03,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000624,2024-10-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000624.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000624.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,1.1444091796875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000625,2024-10-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000625.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000625.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,1.1444091796875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000626,2024-10-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000626.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000626.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,1.1444091796875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000627,2024-10-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000627.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000627.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,1.1444091796875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000628,2024-10-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000628.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000628.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,1.1444091796875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000629,2024-10-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000629.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000629.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,1.1444091796875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000630,2024-11-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000631,2024-11-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000632,2024-11-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000633,2024-11-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000634,2024-11-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000635,2024-11-06,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000642,2023-02-08,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000643,2023-02-08,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000644,2023-02-08,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000645,2023-02-08,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000646,2023-02-08,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000647,2023-02-08,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000648,2023-03-22,60.33564037793927,24.06683532961399,,,rejected,nodata_reject,S2A_MSIL2A_20230321T100031_R122_T35VLH_20230321T173818,2023-03-21,1,12.240521,60.8170103050899,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000649,2023-03-22,60.33564037793927,24.06683532961399,,,rejected,nodata_reject,S2A_MSIL2A_20230321T100031_R122_T35VLH_20230321T173818,2023-03-21,1,12.240521,60.8170103050899,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000650,2023-03-22,60.33564037793927,24.06683532961399,,,rejected,nodata_reject,S2A_MSIL2A_20230321T100031_R122_T35VLH_20230321T173818,2023-03-21,1,12.240521,60.8170103050899,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000651,2023-03-22,60.33564037793927,24.06683532961399,,,rejected,nodata_reject,S2A_MSIL2A_20230321T100031_R122_T35VLH_20230321T173818,2023-03-21,1,12.240521,60.8170103050899,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000652,2023-03-22,60.33564037793927,24.06683532961399,,,rejected,nodata_reject,S2A_MSIL2A_20230321T100031_R122_T35VLH_20230321T173818,2023-03-21,1,12.240521,60.8170103050899,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000653,2023-03-22,60.33564037793927,24.06683532961399,,,rejected,nodata_reject,S2A_MSIL2A_20230321T100031_R122_T35VLH_20230321T173818,2023-03-21,1,12.240521,60.8170103050899,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000660,2023-05-09,60.33564037793927,24.06683532961399,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000660.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000660.png,ok,,S2A_MSIL2A_20230510T100031_R122_T34VFN_20230510T160725,2023-05-10,1,13.221435,43.3163388318382,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000661,2023-05-09,60.33564037793927,24.06683532961399,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000661.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000661.png,ok,,S2A_MSIL2A_20230510T100031_R122_T34VFN_20230510T160725,2023-05-10,1,13.221435,43.3163388318382,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000662,2023-05-09,60.33564037793927,24.06683532961399,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000662.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000662.png,ok,,S2A_MSIL2A_20230510T100031_R122_T34VFN_20230510T160725,2023-05-10,1,13.221435,43.3163388318382,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000663,2023-05-09,60.33564037793927,24.06683532961399,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000663.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000663.png,ok,,S2A_MSIL2A_20230510T100031_R122_T34VFN_20230510T160725,2023-05-10,1,13.221435,43.3163388318382,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000664,2023-05-09,60.33564037793927,24.06683532961399,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000664.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000664.png,ok,,S2A_MSIL2A_20230510T100031_R122_T34VFN_20230510T160725,2023-05-10,1,13.221435,43.3163388318382,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000665,2023-05-09,60.33564037793927,24.06683532961399,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000665.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_1d\prepared\chips\train\sample_FI_00000665.png,ok,,S2A_MSIL2A_20230510T100031_R122_T34VFN_20230510T160725,2023-05-10,1,13.221435,43.3163388318382,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000672,2023-08-30,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000673,2023-08-30,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000674,2023-08-30,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000675,2023-08-30,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000676,2023-08-30,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000677,2023-08-30,60.33564037793927,24.06683532961399,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
