sample_id,sample_date,lat,lon,chip_path,chip_image_path,chip_status,chip_reason,s2_item_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,chip_nodata_ratio,chip_size,chip_overlap_stride_pixels,chip_offset_x_px,chip_offset_y_px,chip_overlap_candidates,chip_bands
FI_00000231,2024-03-05,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000231.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000231.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,0.002582550048828125,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000232,2024-03-05,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000232.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000232.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,0.002582550048828125,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000233,2024-03-05,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000233.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000233.png,ok,,S2A_MSIL2A_20240306T093031_R136_T35VNH_20240306T141731,2024-03-06,1,0.016502,66.8378615809566,0.002582550048828125,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000234,2024-04-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000234.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000234.png,ok,,S2A_MSIL2A_20240408T094031_R036_T35VNH_20240410T215126,2024-04-08,6,0.631824,53.6026074125056,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000235,2024-04-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000235.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000235.png,ok,,S2A_MSIL2A_20240408T094031_R036_T35VNH_20240410T215126,2024-04-08,6,0.631824,53.6026074125056,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000236,2024-04-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000236.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000236.png,ok,,S2A_MSIL2A_20240408T094031_R036_T35VNH_20240410T215126,2024-04-08,6,0.631824,53.6026074125056,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000237,2024-04-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000237.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000237.png,ok,,S2A_MSIL2A_20240408T094031_R036_T35VNH_20240410T215126,2024-04-08,6,0.631824,53.6026074125056,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000238,2024-04-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000238.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000238.png,ok,,S2A_MSIL2A_20240408T094031_R036_T35VNH_20240410T215126,2024-04-08,6,0.631824,53.6026074125056,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000239,2024-04-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000239.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000239.png,ok,,S2A_MSIL2A_20240408T094031_R036_T35VNH_20240410T215126,2024-04-08,6,0.631824,53.6026074125056,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000240,2024-05-07,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000240.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000240.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000241,2024-05-07,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000241.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000241.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000242,2024-05-07,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000242.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000242.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000243,2024-05-07,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000243.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000243.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000244,2024-05-07,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000244.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000244.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000245,2024-05-07,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000245.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000245.png,ok,,S2A_MSIL2A_20240508T094031_R036_T35VNH_20240508T152742,2024-05-08,1,30.803224,43.7231349406598,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000246,2024-06-04,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000246.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000246.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000247,2024-06-04,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000247.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000247.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000248,2024-06-04,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000248.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000248.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000249,2024-06-04,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000249.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000249.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000250,2024-06-04,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000250.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000250.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000251,2024-06-04,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000251.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000251.png,ok,,S2A_MSIL2A_20240604T093041_R136_T35VNH_20240604T132058,2024-06-04,0,36.4135,38.7496611520196,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000252,2024-07-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000252.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000252.png,ok,,S2A_MSIL2A_20240627T094031_R036_T35VNH_20240627T151606,2024-06-27,5,14.235684,37.8503804977952,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000253,2024-07-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000253.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000253.png,ok,,S2A_MSIL2A_20240627T094031_R036_T35VNH_20240627T151606,2024-06-27,5,14.235684,37.8503804977952,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000254,2024-07-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000254.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000254.png,ok,,S2A_MSIL2A_20240627T094031_R036_T35VNH_20240627T151606,2024-06-27,5,14.235684,37.8503804977952,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000255,2024-07-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000255.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000255.png,ok,,S2A_MSIL2A_20240627T094031_R036_T35VNH_20240627T151606,2024-06-27,5,14.235684,37.8503804977952,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000256,2024-07-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000256.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000256.png,ok,,S2A_MSIL2A_20240627T094031_R036_T35VNH_20240627T151606,2024-06-27,5,14.235684,37.8503804977952,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000257,2024-07-02,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000257.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000257.png,ok,,S2A_MSIL2A_20240627T094031_R036_T35VNH_20240627T151606,2024-06-27,5,14.235684,37.8503804977952,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000258,2024-08-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000258.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000258.png,ok,,S2B_MSIL2A_20240811T093549_R036_T35VNH_20240811T122825,2024-08-11,5,32.986945,46.0927003503286,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000259,2024-08-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000259.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000259.png,ok,,S2B_MSIL2A_20240811T093549_R036_T35VNH_20240811T122825,2024-08-11,5,32.986945,46.0927003503286,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000260,2024-08-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000260.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000260.png,ok,,S2B_MSIL2A_20240811T093549_R036_T35VNH_20240811T122825,2024-08-11,5,32.986945,46.0927003503286,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000261,2024-08-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000261.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000261.png,ok,,S2B_MSIL2A_20240811T093549_R036_T35VNH_20240811T122825,2024-08-11,5,32.986945,46.0927003503286,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000262,2024-08-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000262.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000262.png,ok,,S2B_MSIL2A_20240811T093549_R036_T35VNH_20240811T122825,2024-08-11,5,32.986945,46.0927003503286,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000263,2024-08-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000263.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000263.png,ok,,S2B_MSIL2A_20240811T093549_R036_T35VNH_20240811T122825,2024-08-11,5,32.986945,46.0927003503286,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000264,2024-09-03,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000264.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000264.png,ok,,S2A_MSIL2A_20240905T094031_R036_T35VNH_20240905T133953,2024-09-05,2,0.492109,54.4583986301398,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000265,2024-09-03,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000265.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000265.png,ok,,S2A_MSIL2A_20240905T094031_R036_T35VNH_20240905T133953,2024-09-05,2,0.492109,54.4583986301398,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000266,2024-09-03,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000266.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000266.png,ok,,S2A_MSIL2A_20240905T094031_R036_T35VNH_20240905T133953,2024-09-05,2,0.492109,54.4583986301398,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000267,2024-09-03,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000267.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000267.png,ok,,S2A_MSIL2A_20240905T094031_R036_T35VNH_20240905T133953,2024-09-05,2,0.492109,54.4583986301398,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000268,2024-09-03,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000268.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000268.png,ok,,S2A_MSIL2A_20240905T094031_R036_T35VNH_20240905T133953,2024-09-05,2,0.492109,54.4583986301398,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000269,2024-09-03,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000269.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000269.png,ok,,S2A_MSIL2A_20240905T094031_R036_T35VNH_20240905T133953,2024-09-05,2,0.492109,54.4583986301398,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000270,2024-10-01,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000270.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000270.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000271,2024-10-01,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000271.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000271.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000272,2024-10-01,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000272.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000272.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000273,2024-10-01,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000273.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000273.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000274,2024-10-01,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000274.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000274.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000275,2024-10-01,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000275.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000275.png,ok,,S2B_MSIL2A_20240930T094029_R036_T35VNH_20240930T125406,2024-09-30,1,6.764941,63.9655152771795,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000276,2024-11-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000276.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000276.png,ok,,S2B_MSIL2A_20241030T094029_R036_T35VNH_20241030T111154,2024-10-30,7,31.685829,74.8589511684353,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000277,2024-11-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000277.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000277.png,ok,,S2B_MSIL2A_20241030T094029_R036_T35VNH_20241030T111154,2024-10-30,7,31.685829,74.8589511684353,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000278,2024-11-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000278.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000278.png,ok,,S2B_MSIL2A_20241030T094029_R036_T35VNH_20241030T111154,2024-10-30,7,31.685829,74.8589511684353,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000279,2024-11-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000279.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000279.png,ok,,S2B_MSIL2A_20241030T094029_R036_T35VNH_20241030T111154,2024-10-30,7,31.685829,74.8589511684353,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000280,2024-11-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000280.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000280.png,ok,,S2B_MSIL2A_20241030T094029_R036_T35VNH_20241030T111154,2024-10-30,7,31.685829,74.8589511684353,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000281,2024-11-06,60.95454402242739,28.56703697930222,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000281.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000281.png,ok,,S2B_MSIL2A_20241030T094029_R036_T35VNH_20241030T111154,2024-10-30,7,31.685829,74.8589511684353,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000498,2023-01-10,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000499,2023-01-10,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000500,2023-01-10,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000501,2023-01-10,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000502,2023-01-10,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000503,2023-01-10,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000504,2023-02-07,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000505,2023-02-07,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000506,2023-02-07,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000507,2023-02-07,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000508,2023-02-07,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000509,2023-02-07,60.65688838242908,27.90019461609265,,,no_match,no_stac_item,,,,,,,256,128,0,0,0,"B02,B03,B04,B08"
FI_00000510,2023-03-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000510.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000510.png,ok,,S2B_MSIL2A_20230228T094029_R036_T35VNH_20230301T181338,2023-02-28,1,26.003328,69.2171016172935,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000511,2023-03-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000511.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000511.png,ok,,S2B_MSIL2A_20230228T094029_R036_T35VNH_20230301T181338,2023-02-28,1,26.003328,69.2171016172935,0.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00000512,2023-03-01,60.65688838242908,27.90019461609265,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000512.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_7d\prepared\chips\train\sample_FI_00000512.png,ok,,S2B_MSIL2A_20230228T094029_R036_T35VNH_20230301T181338,2023-02-28,1,26.003328,69.2171016172935,0.0,256,128,0,0,9,"B02,B03,B04,B08"
